num,board,title,writer,upload_date,view,likes
927332,,"""서강에 바랍니다""에 페논페 관련해서 학교에 누가 건의사항 올렸네",익명,06/07,3498,158
927251,,내가ㅣㅋ씨ㅂㅈ잘 한ㄱ핫기덩안 엃나나 쫔뱅이ㅠ쳣는ㄷ가ㅔ 씨시ㅣ발,익명,06/07,3931,99
927250,,내가 나중에 부모가 되면 지킬 원칙,익명,06/07,4230,204
927249,,잘생겨서 안좋은점.jpg,익명,06/06,2516,70
927198,,지나간 일은 잊고 깨달은 순간부터 매진하라,익명,06/06,869,40
927182,뻘글,다미들에게 비밀이 있는데,익명,06/06,3685,90
928068,,요새 키큰사람 많은게 아니라,익명,06/08,2547,49
928024,,이번학기 제일 억울한점,익명,06/08,4932,145
927995,,매번 자괴감들어요. 저는 학습능력이 없을까요?,익명,06/08,1474,38
927991,,ㅋㅋ나 단골인 판초밥집 있는데 사장님이 너무 웃겨......,익명,06/08,4684,136
927990,,헬린이 여자 근육이 너무 많이 생겼어요,익명,06/08,848,34
927961,,인기글 섹션글 동생한테 보여줬는뎈ㅋㅋㅋㅋ,익명,06/08,3718,84
927958,,ㅜㅜㅠㅠㅠ나 고등학생애들한테 능욕당함..,익명,06/08,3727,87
927874,,"이거 전파해야지, 중복인감? ㅠ",익명,06/07,5888,193
927866,,"??: 서강대 출신 중에 한 ""비빔""하는 분이 있다면서요?",익명,06/07,3600,70
927835,,연평도 포격 잊지말자,익명,06/07,2317,167
927802,,인기글에 노래방다미 후기,익명,06/07,3667,93
927787,,이별의 시간이 다가올 때,익명,06/07,1486,50
927776,,패논패로 싸우지 말고 일단 공부하면서 기다려 보자,익명,06/07,2834,123
927771,,아 학점 이제 다 뒤져땈ㅋㅋㅋㅋㅋ,익명,06/07,4770,116
927719,,혼잣말)아이돌에 빠져서 보낸 한달이 너무 후회된다,익명,06/07,3713,132
927716,,[공지] 서강대 단체티 공동구매,익명,06/07,2871,111
927712,,아 썸남이랑 노래방왔는데 충격..,익명,06/07,4333,162
927709,,이탈리아 건설현장에서 발견.jpg,익명,06/07,1552,44
927696,,남자의 키에 대한 여자들의 생각은 이게 보통 아님?,익명,06/07,2797,54
927681,,그래도 패논패는 아니지?,익명,06/07,1998,73
927662,,현 상황에서 선택적 패논패 도입이,익명,06/07,2409,83
927657,,이효리가 버거운 유재석.jpg,익명,06/07,2607,93
928547,,효리네 민박 나왔던 정담이님 근황.jpg,익명,06/08,2473,62
928531,,솔직히 이번학기 교수님들 대다수는 직무유기라는 생각밖에 안든다.,익명,06/08,4066,196
928467,,정문 마포ㄷ지불ㅂ 다시 혜자됐다  (광고x),익명,06/08,4102,144
928449,,시험 시간을 부족하게 하면 학생들이 치팅을 못할 거란 생각은 누가 처음 했을까,익명,06/08,3915,135
928378,,하..왜케 똑똑한 애들 많은거냐?,익명,06/08,5123,132
928341,,유튜브에 97년도 서강대 취업설명회 나오더라,익명,06/08,3499,88
928329,,난 그래도 이번학기 너무 행복했어,익명,06/08,3814,109
928305,,프로그래머들의 애환이라는데,익명,06/08,2436,69
928277,,19)) 자신을 괴롭히던 애들에게 복수한 학생.jpg,익명,06/08,3583,105
928265,,학교 정문에서 달리기 운동회한거 너무 그립다,익명,06/08,1973,65
928233,,난 모든것을 포기하고 공부할 수 있을 줄 알았는데,익명,06/08,1084,25
928232,,이번 학기는 정말 레전드다...,익명,06/08,2579,55
928224,,주장이 손이 많이 가는 타입,익명,06/08,3070,91
928165,,애기 낳는 거 너무 무섭다;;,익명,06/08,5545,207
928133,,나 고환암일수도 있대,익명,06/08,5094,143
929035,,인기글에 '닥치고 수업좀 했으면 좋겠다'글 교수님발언...,익명,06/09,3816,56
929017,,과제 5페이지짜리 1개 vs 과제 1페이지짜리 5개,익명,06/09,2197,88
928993,,강대송파학원에서 확진자 발생,익명,06/09,3155,95
928987,,다 들어와 싸캠 과제 챌린지에 맞선다,익명,06/09,3590,128
928985,,안녕하세요 고양이빌런입니다.,고양이빌런,06/09,573,37
928964,,군부대 앞에서 장사하는사람들은 진짜.,익명,06/09,2105,93
928946,,카이스트식 기말고사,익명,06/09,3764,108
928924,,교수님피셜) 선택적 패논패 어제 회의에서 언급됨,익명,06/09,3820,151
928919,,곽철용이 인생 살면서 가장 잘한 일.jpg,익명,06/09,2725,130
928899,,LG그룹 공채 종료 등(상시채용 전환),익명,06/09,1348,28
928890,,닥터헬기 고장낸 놈들.jpg,익명,06/09,1181,45
928883,,프로포즈 레전드,익명,06/09,3575,110
928871,쉐복,교수놈 진짜 닥치고 수업좀 했으면 좋겠다,익명,06/09,5225,261
928830,,젊은 시절 디카프리오가 여자였다면.jpg,익명,06/09,3013,82
928824,,[펌] 상남자는 책상에 앉아 있지 않는다.JPG,익명,06/09,2836,76
928816,,그눅센세 서담 보시는거 실화냐?,익명,06/09,1504,47
928810,후기,"(화학과) sk하이닉스 서류 합격, lg이노텍 2차 면접, 도쿄일렉트론코리아 최합까지의 후기",익명,06/09,6060,126
928797,,장기적으로 봤을 때 좋은 성과 거두는 사람들 특징,익명,06/09,4366,172
928775,,미국주식해서 천만원벌었는데ㅜㅠ,익명,06/09,3119,60
928773,,난 그래도 공공장소 에어컨 18도로 맞춰놓는건 이해 안가더라,익명,06/09,2929,89
928740,,나만 요번학기 좀 이상하냐,익명,06/09,3760,124
928696,,전북대 한옥화.jpg,익명,06/09,3849,136
928643,,구남친의 전여친들이 만났다,익명,06/08,4495,140
928615,,남친의 과거를 알게되었을 때,익명,06/08,3210,82
929461,,엄마 몰래 스팸 궈먹기,익명,06/10,3793,76
929455,,<자랑글> 나 글쓰기센터 쌤한테 칭찬받았엉 ㅋㅋ,익명,06/10,2962,83
929438,,선택적 패논패가 알파벳 확인한다음 결정하는거야?,익명,06/10,3117,103
929335,,난 진짜 조별과제 열심히하는 중국인 만났다,익명,06/09,3923,164
929162,,생일날 대참사났다...,익명,06/09,8040,428
929108,,내 차에서 양수터진 친구 세탁비.jpg,익명,06/09,4000,85
929102,,gs25에서 계란 절대 사먹지 마라;;,익명,06/09,4841,142
929098,,아시안 차별에 대해 언급한 디발라,익명,06/09,3093,171
929093,,홍대 이어 연대도 선택적 패논패 검토,익명,06/09,3457,104
929085,,사실 지금은 교수님들에게도 절호의 찬쓰임,익명,06/09,3984,231
929049,,같이 수업듣는 사람 줌 프사 사기꾼이다,익명,06/09,4964,135
929044,,선택적 패논패 관련해서 내일 코로나 대책위원회에서 논의,익명,06/09,2828,184
929952,,효율성을 추구하는 카카오모빌리티 인사팀,익명,06/10,2716,103
929920,,"자료구조 부정행위 제보할건데,",익명,06/10,3555,95
929868,,인공지능이 학우분들의 기말대비 모의 퀴즈를 만들어드립니다!,익명,06/10,3331,226
929853,,[공론화 요망] 계약과법 엄동섭 교수 수업 듣는 친구들아,익명,06/10,2724,129
929844,,친구 정떨어지는거 정상이지?,익명,06/10,3546,129
929841,,졸업한다 드디어....,익명,06/10,716,52
929838,,"자료구조 ""최고였다"" 대체 뭐가 최고였다는거임",익명,06/10,4692,112
929801,,오늘 코로나대책위원회에서 선택적패논패 논의하기로 했다는데,익명,06/10,1212,26
929786,,도핑테스트의 허점을 밝히기 위해 일부러 약물을 한 남자.jpg,익명,06/10,3453,123
929766,,자료구조 상황설명 정확히 해줌,익명,06/10,3210,95
929728,,그니까 말 좀 이쁘게해라,익명,06/10,1181,31
929718,,자료구조 ㅇㅈㅎ 방금 뭐냐,익명,06/10,5146,118
929683,,샀다 치고 재테크.jpg,익명,06/10,2396,117
929671,,국가의 감시를 받고있는 유튜버,익명,06/10,2882,131
929659,,돈으로 움직이는 초등학교 교실.jpg(약스),익명,06/10,2927,160
929629,,와 공대 교슈님 학점 각성했나봄,익명,06/10,3629,76
929619,,탈북자 만화가가 그린 처음 뷔페 가는 만화,익명,06/10,2052,59
929604,,온라인 시험 너무 싫다.. 패논패기원,익명,06/10,1026,36
929595,,"공대 4학년, 교양수업 교수님께 문화 충격...",익명,06/10,2867,88
930478,,흙수저 돈 모으기,익명,06/11,4344,247
930462,,생각해보면 우리나라 역사에서 가장 억울한 왕,익명,06/11,3300,106
930447,,패논패 도입여부 빠르게 업데이트 부탁드립니다,익명,06/11,3054,133
930441,,다둘 부모님 건강검진 꼭 받으시라고 해,익명,06/11,2636,132
930427,,다가진 친구가 너무 부러움,익명,06/11,4004,102
930418,,흔한 수학과의 일상.ssul,익명,06/11,2055,41
930400,,개인적으로 ~누 말투 별로임,익명,06/11,3026,33
930379,,인기있는 연상 남자는 이거지,익명,06/11,2706,58
930373,,[예언] 내일 패논패하는 대학 추가된다,익명,06/11,2399,51
930368,,아니 교수님들ㅋㅋㅋㅋㅋ,익명,06/11,1931,56
930342,,조교도 사람인데,익명,06/11,2792,112
930290,,중학교 때 사귄 남친한테 연락 옴;;,익명,06/10,1761,32
930245,,이따가 헤어진다,익명,06/10,3809,162
930240,,하림 닭가슴살 민원 후기 (2),익명,06/10,3158,158
930227,,숭실대 교수 사칭사건 ㅋㅋㅋㅋ,익명,06/10,3127,76
930197,,여친 있는 남자 집에서 당연히 자면 안되는거 아니야?,익명,06/10,4092,126
930180,,소개 해달라고 해서 소개시켜줬으면,익명,06/10,1780,66
930161,,경제학과 선배라고 해서 몇번 뵀는데,익명,06/10,3111,74
930140,,펌) 담당자 심장 떨어지는 삼성전자 행사 사고,익명,06/10,3164,70
930104,,지금 서담 기말때문에 난린데,익명,06/10,3955,149
930052,,배달원이 이상한곳에 배달해서 그사람들이 내꺼먹음;;,익명,06/10,3588,127
930051,,취준해보니 왜 우울증 걸리는지 조금은 알겠네요..,익명,06/10,2612,171
930036,뻘글,그래 부정행위 하는 사람이 있다 치자,익명,06/10,3066,153
930023,,문과 취업할려면 뭐이리 할게 많음?,익명,06/10,3597,90
930008,,그저 돼지갈비를 구워먹을 뿐인 드라마.JPG,익명,06/10,2881,117
929995,,안들리는 개한테 산책가자고 하기.gif,익명,06/10,1052,40
930931,,패논패면 깡춤 추면서 정문부터 후문까지 기어다닐예정,익명,06/11,4367,249
930896,,3시 48분 패논패 확정 글쓰니(feat. 미래시점),익명,06/11,3479,86
930893,,이번 학기 내 학점 예상,익명,06/11,3685,115
930837,,속보) 학지팀 피셜: 패논패 관련 공지 오늘 오후 5시 이전에 올라옴,익명,06/11,3812,64
930816,,패논패 확정,익명,06/11,3263,57
930768,,서담 티셔츠 근황,익명,06/11,3156,182
930739,,어제자 트와이스 대참사,익명,06/11,4954,125
930721,,남은 15일 정말 화이팅입니다...,익명,06/11,989,37
930695,,현재 정문 스타벅스 미시와 거시의 대화 진행중...,익명,06/11,3285,108
930674,,우리도 큼지막한 와플 맛집 생겼어! (와와 와플카페),익명,06/11,1341,30
930655,,러시아 아줌마 통나무 이고있는 짤의 진실,익명,06/11,2530,83
930634,,시장에서 강아지 샀다,익명,06/11,2995,107
930629,,스압) 미국 생태계 파괴중인 장수말벌의 천적 TOP5,익명,06/11,1728,56
930598,,만념하세묘 고먐미빌런밉니다.,고양이빌런,06/11,860,37
931371,,당장 1월달에 나에게 이렇게 속삭이면,익명,06/11,2739,183
931348,,이번 학기 안다닌 사람이 이번 정책 평가하는 거도 이상함,익명,06/11,2948,82
931319,,컴공대생이 정리해본 패논패.,익명,06/11,3492,94
931309,,근데 진짜 생각보다 남 잘되는꼴 못보는 사람이 많은듯,익명,06/11,3491,96
931264,,꼭 부정행위 때문에만 그러겠냐,익명,06/11,3425,167
931241,,?? 선택적 패논패가 혜택임??,익명,06/11,3142,36
931166,,서강대 패논패 이후 연대 에타 상황,익명,06/11,4090,112
931148,,공대에서 S는 서탈의 지름길이라는 사람 특징,익명,06/11,4337,104
931115,,공대후배님들 걱정하지마요ㅠ,익명,06/11,617,26
931085,,킹강대 패논패 소식에 연대 에타 반응 ㅋㅋ,익명,06/11,3666,78
931047,,현시각 정문 까페 상황,익명,06/11,2286,72
931044,,이것이 선택적 패논패다!! [희망편] & [파멸편],익명,06/11,3708,168
931788,,Q.싸강이 힘들었는가?,익명,06/12,2182,72
931765,,왜 다들 교수님이 F를 안 줄거라 생각하는거니?,익명,06/12,1726,49
931752,,패논패 비판당하는 이유,익명,06/12,3024,123
931736,,휴학했는데 솔직히 부러움,익명,06/12,2318,82
931721,,나 진짜 싸강 한학기 됐을때 휴학하길 잘했다는 글,익명,06/12,3455,155
931711,,코로나 특수성도 있는데 엄청 큰 문제도 아니고 그냥 그런갑다 하면되지,익명,06/12,1604,81
931665,,패논패 다른건 다 차치하고,익명,06/11,2918,100
931657,,ㅋㅋㅋㅋ군대 안가신 분들은 이걸 보세요,익명,06/11,2872,107
931614,,올겨울 졸업한 내가 바라보는 현 서담..jpg,익명,06/11,2571,91
931609,,확실히 꼬인사람 좀 있구나 여기ㅋㅋ,익명,06/11,1917,53
931516,,경통 삼수강 소감,익명,06/11,3108,66
931514,,다 알고 3월로 돌아가서,익명,06/11,807,35
931476,안내,패논패 1년 후 서담 예상글,익명,06/11,729,40
932263,,동생ㅅㄲ 엊그제 겁나 뻘짓함ㅋㅋㅋ,익명,06/12,3957,142
932257,,용기 있는 몇 명 덕분에 여기까지 온 거 같아,익명,06/12,3953,224
932248,,조식당 돈까스 후기,익명,06/12,1505,30
932247,,걍 다 핑계임,익명,06/12,2878,101
932228,,이번 패논패를 계기로 사람들의 대학에 대한 인식 깨달음,익명,06/12,1337,28
932187,,유지현 교수님이 종강때 해주셨던 말씀,익명,06/12,3613,234
932161,,4년동안 학교 다니면서 뿌듯했던 점 하나,익명,06/12,2598,105
932117,,유지현 교수님 말씀하시는거 너무 좋아ㅠㅠ,익명,06/12,3834,197
932088,,아 진짜 소개팅할때마다,익명,06/12,1698,27
932061,,20대 중반 특징,익명,06/12,5154,143
931966,,조선시대 예송논쟁 이해가 된다,익명,06/12,3573,154
931933,,13주차 과제입니다.,익명,06/12,3732,141
931928,,패논패 존버 승리같은 소리하고 있네,익명,06/12,3074,89
931921,,패논패 논쟁 상대적 등수 논리가 의미없는 이유,익명,06/12,4456,123
931912,,??? : 공부하다 갑자기 울었다,익명,06/12,3307,107
931858,,이번학기 꿀이라는 사람들/ 과제수는 똑같다는 사람들 봐라,익명,06/12,3519,119
932710,,저...자랑 하나 해도 될까요?,익명,06/12,1576,52
932679,,우리부대 낙하산 레전드,익명,06/12,5135,238
932637,,현재 서양에서 벌어지고 있는 문화대혁명.jpg,익명,06/12,4976,65
932574,,요즘 자주 드는 생각,익명,06/12,1799,52
932558,,대학교 입학때부터가 진짜 사람차이 심하게 갈림,익명,06/12,6173,141
932554,,연느님 새 화보...,익명,06/12,4408,179
932514,,내 친구 알고보면 부자 아닐까,익명,06/12,4672,144
932507,,미리보는 최강창민 결혼식,익명,06/12,2850,96
932500,,연고대 근황.jpg,익명,06/12,4714,82
932466,,선배들 2학년도 1학년만큼 재미있는 시간을 보낼 수 있어요?,익명,06/12,3284,100
932435,,버즈 먹을뻔한 후기,익명,06/12,2867,90
932399,,이거 보고 울었다..,익명,06/12,3589,180
932395,,독산동 공군 부대 금수저 병사 결국 터졌네,익명,06/12,5665,186
932374,,[동남아시아 언어 강좌] 서강대학교 동아연구소 16기 동남아시아 언어강좌 모집,bon94,06/12,848,27
932365,,대학 4년 수업 중 자랑스러웠던 일들,익명,06/12,1318,30
932353,,40년동안 고시본 할아버지.jpg,익명,06/12,3519,136
932340,,최강창민 결혼한대,익명,06/12,2826,61
932337,,"신수동 adullam 빙수 : ￦7,000",익명,06/12,1867,41
932305,,몇몇 학과 교수들이 패논패 반대하고 있다고 함,익명,06/12,4953,102
932285,,[맛집][카츠오모이 홍대점] 서강대역 근처,익명,06/12,1950,57
933174,,매년 새를 잡는다는 인간 조류자석.jpg,익명,06/13,3143,168
933172,,창녕 아동학대 부부 신상,익명,06/13,1639,44
933106,,[펌글] 성균관대 졸업생의 말을 서강대로 바꿔보았다,익명,06/13,5173,131
933105,,스압) 오늘 고양이한테 1500원 뜯긴 썰푼다 (feat.J관),익명,06/13,3175,261
933104,,네이버 실검 뭐임ㅋㅋㅋㅋ ㅋ 성균관대는 소통하라ㅋㅋㅋㅋ,익명,06/13,3688,68
933099,,시험기간은 진짜 마법걸렸냐,익명,06/13,3224,84
933059,,오피셜) 성대 P/F 무산,익명,06/13,5494,148
933012,,주인이 내 입맛을 모른다.jpg,익명,06/13,941,35
932993,,얼마전 민식이법 대반전.,익명,06/13,4469,173
932986,,취업 스펙트럼 끝장인 전공.jpg,익명,06/13,1916,44
932959,,다미들아 그냥 푸념 좀 할게 너무 울컥해서,익명,06/13,4069,127
932958,,펌) 라룰탈.jpg,익명,06/13,3065,118
932951,,중국인이 기록한 고구려인,익명,06/13,976,34
932950,,내기준 현강이 싸강보다 삶의질 훨높음,익명,06/13,3651,116
